event_id	groupA	groupB	groupC	groupD	groupE	groupF	groupG	groupH	groupI	groupJ
CA-17069-3285-3557-3667-5726[INC][1/10][UPT]	1	1	0.947368421052632	0.955555555555556	0.911111111111111	1	1	1	1	1
CA-17069-3285-3516-3667-5729[INC][2/1][UPT]	1	1	1	1	0.91304347826087	1	1	1	1	1
CA-17069-3285-3516-3667-5726[INC][3/10][UPT]	1	1	0.947368421052632	0.955555555555556	0.911111111111111	1	1	1	1	1
CA-17069-3285-3432-3667-5729[INC][2/1][UPT]	1	1	1	1	0.91304347826087	1	1	1	1	1
CA-17069-3285-3432-3667-5726[INC][2/10][UPT]	1	1	0.947368421052632	0.955555555555556	0.911111111111111	1	1	1	1	1
CA-17069-3667-5364-5413-5729[INC][1/201][UPT]	0	0	0	0	0	0	0	0	0	0
CA-17069-3667-5364-5413-5726[INC][1/393][UPT]	0	0	0	0.0114942528735632	0	0	0	0	0	0
CA-170718-7189-7725-7896-8014[INC][4/14][DNT]	1	0.9733333333333334	1	1	1	0.857142857142857	1	1	0.9714285714285713	1
CA-170718-7189-7725-7865-8014[INC][1/14][DNT]	1	0.9733333333333334	1	1	1	0.857142857142857	1	1	0.9714285714285713	1
CA-170791-3354-4000-4064-5855[INC][119/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-170791-4064-4288-4361-5855[INC][26/128]	0.166666666666667	0.222222222222222	0.21136173767752697	0.14409051909051904	0.28	0.259259259259259	0.481481481481481	0.257142857142857	0.241379310344828	0.266666666666667
CA-170791-4064-4288-4361-5334[INC][5/1]	1	0.9968253968253968	1	1	0.9981203007518796	0.9971590909090908	1	1	1	1
CA-170791-5905-9072-9144-10218[INC][4/85]	0	0	0	0	0	0	0	0	0	0.0909090909090909
CA-170791-5905-6783-6838-10218[INC][1/85]	0	0	0	0	0	0	0	0	0	0
CA-17085-3161-5041-5371-8298[INC][46/2][UPT]	1	0.9971428571428571	0.9941520467836258	1	0.9985380116959064	0.9977272727272727	1	1	1	0.9837593984962407
CA-17087-15468-18444-18466-20717[INC][2/11]	4.357298474945444e-4	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.004816053511705678	8.110300081103e-4
CA-17089-7316-8407-8522-10373[INC][55/5]	1	0.9964285714285714	1	1	0.9983552631578947	0.9967532467532466	1	1	1	1
CA-17191-28049-28984-29108-51273[INC][1/44]	0	0	0	0	0	0	0.008333333333333337	0.00290697674418605	0.005	0
CA-17274-17730-18123-18189-19420[INC][130/4]	1	1	1	1	0.888888888888889	1	1	1	1	1
